net,length_um
_2407_,4.56
net878,4.56
_2224_,4.54
_0245_,4.525
_1134_,4.51
_1951_,4.505
_1224_,4.48
_1740_,4.48
_2197_,4.48
_2239_,4.48
_2242_,4.48
_2295_,4.48
_2338_,4.48
_2818_,4.48
net102,4.48
_1420_,4.46
_1421_,4.46
_1477_,4.46
_1589_,4.46
_2526_,4.46
_3309_,4.46
_3359_,4.46
_3490_,4.46
_3751_,4.46
_4059_,4.46
_4257_,4.46
net111,4.46
net121,4.46
net336,4.46
net742,4.46
net792,4.46
_3256_,4.44
_3936_,4.44
_0706_,4.435
_0913_,4.435
_0284_,4.425
_0784_,4.425
_0950_,4.425
_0964_,4.425
_1695_,4.42
_2880_,4.42
_3008_,4.42
_3024_,4.42
_3745_,4.42
_3773_,4.42
_3859_,4.42
_3965_,4.42
_3979_,4.42
_4162_,4.42
net217,4.42
_0090_,4.405
_0021_,4.385
_0023_,4.385
_0840_,4.385
_0882_,4.385
_3907_,4.36
_4091_,4.36
_1158_,4.34
_1196_,4.34
_1233_,4.34
_1756_,4.34
_1934_,4.34
_2483_,4.34
_2516_,4.34
_2577_,4.34
_2654_,4.34
_2982_,4.34
_3028_,4.34
_3205_,4.34
_3248_,4.34
_3318_,4.34
_3319_,4.34
_3482_,4.34
_3536_,4.34
_3683_,4.34
_3787_,4.34
_3839_,4.34
_3957_,4.34
_4146_,4.34
_4261_,4.34
net456,4.34
net949,4.34
net1069,4.34
net1118,4.34
net1148,4.34
_0354_,4.295
_0902_,4.295
alu_out[0],4.27
alu_out[12],4.27
alu_out[14],4.27
alu_out[18],4.27
alu_out[23],4.27
alu_out[30],4.27
alu_out[6],4.27
_0419_,4.265
_1230_,4.25
_0038_,4.24
_0113_,4.24
_0114_,4.24
_0320_,4.24
_0591_,4.24
_0958_,4.24
_1225_,4.24
_1258_,4.24
_1688_,4.24
_2326_,4.24
net132,4.24
net422,4.24
net560,4.24
net605,4.24
net718,4.24
net811,4.24
net975,4.24
net1073,4.24
net1122,4.24
net1132,4.24
_1537_,4.23
_2342_,4.22
_3393_,4.22
net200,4.22
net387,4.22
net470,4.22
_1489_,4.21
_1363_,4.2
_4228_,4.2
net145,4.2
net280,4.2
net590,4.2
net598,4.2
net822,4.2
net915,4.2
net1085,4.2
_0227_,4.165
_0350_,4.165
_0988_,4.165
_1008_,4.165
_1013_,4.165
_1337_,4.14
_1520_,4.14
_1873_,4.14
_2014_,4.14
_2721_,4.14
_2832_,4.14
net93,4.14
net183,4.14
net292,4.14
net303,4.14
net898,4.14
net983,4.14
net1113,4.14
net1116,4.14
_0652_,4.135
_0578_,4.125
_0939_,4.125
_0977_,4.12
_2259_,4.12
_2589_,4.12
net884,4.12
net1010,4.12
_2064_,4.1
net727,4.1
net772,4.1
net775,4.1
_0027_,4.095
_0362_,4.095
_1023_,4.095
_0246_,4.085
_0609_,4.085
_0549_,4.065
_0732_,4.065
_0818_,4.065
_2300_,4.05
_1121_,4.02
_2793_,4.02
_3000_,4.02
_1246_,4
_1998_,4
_2159_,4
_2666_,4
_2746_,4
_2789_,4
_3159_,4
_3251_,4
_3324_,4
_3447_,4
_3484_,4
_3550_,4
_3651_,4
_3853_,4
_3933_,4
_4150_,4
_4201_,4
_4236_,4
net335,4
net548,4
net944,4
net999,4
net1083,4
_2643_,3.995
_1423_,3.98
_1486_,3.98
_0297_,3.975
_0771_,3.975
_0149_,3.965
alu_out[10],3.93
alu_out[11],3.93
alu_out[13],3.93
alu_out[15],3.93
alu_out[17],3.93
alu_out[19],3.93
alu_out[21],3.93
alu_out[26],3.93
alu_out[28],3.93
alu_out[3],3.93
alu_out[4],3.93
alu_out[5],3.93
alu_out[7],3.93
alu_out[8],3.93
alu_out[9],3.93
_0204_,3.925
_0378_,3.925
_0405_,3.925
_0414_,3.925
_0443_,3.925
_0446_,3.925
_0457_,3.925
_0613_,3.925
_0680_,3.925
_0798_,3.925
_0883_,3.925
_0923_,3.925
_0947_,3.925
net236,3.92
_1451_,3.9
_3243_,3.9
_3275_,3.9
_3499_,3.9
_3653_,3.9
_3829_,3.9
_4039_,3.9
_4192_,3.9
_1132_,3.88
_1154_,3.88
_1275_,3.88
_1319_,3.88
_1321_,3.88
_1438_,3.88
_1954_,3.88
_2011_,3.88
_2803_,3.88
_2860_,3.88
_3312_,3.88
_3353_,3.88
_3367_,3.88
_3520_,3.88
_3750_,3.88
_3759_,3.88
_3763_,3.88
_3767_,3.88
_3798_,3.88
_3898_,3.88
_4016_,3.88
_4033_,3.88
_4055_,3.88
_4147_,3.88
_4152_,3.88
_4165_,3.88
_4208_,3.88
_4213_,3.88
net84,3.88
net87,3.88
net190,3.88
net316,3.88
net338,3.88
net446,3.88
net455,3.88
net467,3.88
net487,3.88
net500,3.88
net564,3.88
net622,3.88
net631,3.88
net837,3.88
net1045,3.88
_0138_,3.865
_0714_,3.855
alu_out[16],3.81
alu_out[20],3.81
alu_out[22],3.81
_0042_,3.8
_0094_,3.8
_0650_,3.8
_0528_,3.785
_0069_,3.78
_0070_,3.78
_0411_,3.78
_0434_,3.78
_0593_,3.78
_0598_,3.78
_0600_,3.78
_0605_,3.78
_0647_,3.78
_0743_,3.78
_0757_,3.78
_0893_,3.78
_1017_,3.78
_1021_,3.78
_1241_,3.78
_1813_,3.78
_1974_,3.78
net163,3.78
net245,3.78
net324,3.78
net412,3.78
net435,3.78
net484,3.78
net520,3.78
net579,3.78
net766,3.78
net804,3.78
net844,3.78
net850,3.78
net879,3.78
net940,3.78
_1296_,3.76
_1389_,3.76
_3666_,3.76
net203,3.76
net825,3.76
net1053,3.76
_4113_,3.74
net161,3.74
net172,3.74
net586,3.74
net1057,3.74
_0313_,3.705
_0319_,3.705
_0772_,3.705
_2939_,3.68
net499,3.68
net776,3.68
net1156,3.68
_2065_,3.66
_2133_,3.66
_2298_,3.66
_1848_,3.64
_2256_,3.64
_0043_,3.635
_0093_,3.625
_0703_,3.585
_0758_,3.585
_0022_,3.56
_1114_,3.56
net919,3.56
_1160_,3.54
_1266_,3.54
_1637_,3.54
_1921_,3.54
_2150_,3.54
_2415_,3.54
_2447_,3.54
_2868_,3.54
_3239_,3.54
_3335_,3.54
_3510_,3.54
_3574_,3.54
_3730_,3.54
_3832_,3.54
_3975_,3.54
_4062_,3.54
_4107_,3.54
net295,3.54
net326,3.54
net356,3.54
net424,3.54
net639,3.54
net659,3.54
net893,3.54
net914,3.54
net935,3.54
net948,3.54
_0274_,3.525
_2561_,3.52
_3432_,3.52
_0187_,3.515
_0367_,3.515
_0085_,3.505
_0181_,3.505
_0307_,3.505
_0678_,3.505
_0961_,3.505
_0264_,3.465
_0287_,3.465
_0491_,3.465
_0574_,3.465
_0595_,3.465
_0775_,3.465
_0825_,3.465
_0851_,3.465
_0946_,3.465
_0375_,3.46
_3110_,3.44
_3403_,3.44
_3431_,3.44
_3509_,3.44
_3569_,3.44
_3661_,3.44
_3667_,3.44
_3749_,3.44
_3761_,3.44
_3953_,3.44
_4023_,3.44
_4041_,3.44
_4211_,3.44
_4222_,3.44
net90,3.44
_1082_,3.42
_1212_,3.42
_1507_,3.42
_1610_,3.42
_1790_,3.42
_1868_,3.42
_2073_,3.42
_2453_,3.42
_2464_,3.42
_2723_,3.42
_2850_,3.42
_2968_,3.42
_3074_,3.42
_3224_,3.42
_3250_,3.42
_3336_,3.42
_3397_,3.42
_4010_,3.42
_4034_,3.42
_4066_,3.42
_4124_,3.42
_4142_,3.42
_4256_,3.42
net141,3.42
net288,3.42
net461,3.42
net679,3.42
net814,3.42
net829,3.42
net962,3.42
net1081,3.42
net1138,3.42
_0586_,3.415
_0099_,3.405
_0177_,3.405
_0389_,3.405
_0467_,3.405
_0590_,3.405
_0716_,3.405
_0127_,3.345
_0255_,3.345
_0386_,3.345
_0554_,3.345
_0725_,3.345
_2155_,3.33
_0107_,3.32
_0341_,3.32
_0516_,3.32
_0544_,3.32
_0693_,3.32
_2566_,3.32
_3657_,3.32
net210,3.32
net346,3.32
net469,3.32
net555,3.32
net581,3.32
net625,3.32
net856,3.32
net863,3.32
net972,3.32
net1104,3.32
_2269_,3.3
_2614_,3.3
net707,3.3
net774,3.3
net1095,3.3
_0331_,3.295
_0048_,3.245
_0164_,3.245
_0286_,3.245
_0364_,3.245
_0373_,3.245
_0533_,3.245
_0994_,3.245
_1018_,3.245
_0105_,3.225
_0426_,3.225
_2151_,3.22
_2967_,3.22
net223,3.22
net306,3.22
net371,3.22
net547,3.22
net961,3.22
net971,3.22
net1032,3.22
net1079,3.22
_1947_,3.205
_2842_,3.2
net465,3.2
net706,3.2
_0266_,3.195
_1375_,3.18
_0046_,3.175
_0614_,3.175
_0936_,3.165
_0236_,3.145
_0627_,3.145
_1459_,3.125
_1265_,3.1
_1793_,3.1
_2304_,3.1
_2440_,3.1
_2510_,3.1
net109,3.1
net1075,3.1
_1288_,3.08
_1308_,3.08
_1410_,3.08
_1715_,3.08
_1730_,3.08
_1748_,3.08
_2023_,3.08
_2078_,3.08
_2747_,3.08
_2993_,3.08
_3287_,3.08
_3310_,3.08
_3382_,3.08
_3525_,3.08
_3570_,3.08
_3641_,3.08
_3687_,3.08
_3724_,3.08
_3894_,3.08
_3999_,3.08
_4086_,3.08
_4183_,3.08
_4239_,3.08
net219,3.08
net529,3.08
net640,3.08
net737,3.08
net781,3.08
net882,3.08
net1001,3.08
net1066,3.08
net1133,3.08
_0956_,3.06
_0462_,3.055
_0490_,3.055
_0055_,3.045
_0553_,3.045
_0641_,3.045
_0698_,3.045
_0709_,3.045
_0720_,3.045
_0768_,3.045
_0304_,3.015
_0180_,3.005
_0244_,3.005
_0294_,3.005
_0581_,3.005
_0632_,3.005
_0728_,3.005
_0895_,3.005
_1397_,2.98
_2433_,2.98
_3144_,2.98
_3538_,2.98
_3560_,2.98
_3617_,2.98
_3780_,2.98
_3862_,2.98
_4008_,2.98
_4219_,2.98
_1521_,2.96
_1551_,2.96
_2450_,2.96
_2452_,2.96
_2492_,2.96
_2552_,2.96
_2627_,2.96
_2758_,2.96
_2888_,2.96
_2933_,2.96
_3014_,2.96
_3040_,2.96
_3084_,2.96
_3211_,2.96
_3348_,2.96
_3352_,2.96
_3523_,2.96
_3578_,2.96
_3611_,2.96
_3612_,2.96
_3917_,2.96
_3967_,2.96
_3983_,2.96
_4079_,2.96
_4179_,2.96
net134,2.96
net275,2.96
net501,2.96
net516,2.96
net927,2.96
_0298_,2.955
_0987_,2.955
_0635_,2.945
_0897_,2.945
_0387_,2.935
_3273_,2.89
_0247_,2.885
_0694_,2.885
_0838_,2.885
_0986_,2.885
_0646_,2.88
_0957_,2.88
_0999_,2.88
_0056_,2.86
_0237_,2.86
_0337_,2.86
_0431_,2.86
_0449_,2.86
_0459_,2.86
_0905_,2.86
_1032_,2.86
_1458_,2.86
_1891_,2.86
_2172_,2.86
_2198_,2.86
_2292_,2.86
_2648_,2.86
_2944_,2.86
_3298_,2.86
_3665_,2.86
net237,2.86
net238,2.86
net328,2.86
net348,2.86
net382,2.86
net414,2.86
net418,2.86
net423,2.86
net531,2.86
net585,2.86
net670,2.86
net703,2.86
net874,2.86
net925,2.86
net1123,2.86
_0173_,2.835
_0140_,2.785
_0191_,2.785
_0481_,2.785
_0493_,2.785
_0494_,2.785
_0547_,2.785
_0579_,2.785
_0711_,2.785
_0726_,2.785
_0762_,2.785
_0782_,2.785
_0980_,2.785
_0995_,2.785
_0071_,2.765
_0492_,2.765
_1274_,2.76
_1539_,2.76
_1564_,2.76
_2049_,2.76
_2054_,2.76
_2389_,2.76
_2629_,2.76
_2996_,2.76
net146,2.76
net249,2.76
net358,2.76
net364,2.76
net437,2.76
net485,2.76
net513,2.76
net530,2.76
net612,2.76
net669,2.76
net711,2.76
net719,2.76
net740,2.76
net771,2.76
net801,2.76
net860,2.76
net887,2.76
net911,2.76
net922,2.76
net928,2.76
net932,2.76
net947,2.76
net991,2.76
net992,2.76
net1027,2.76
net1097,2.76
net1115,2.76
_2221_,2.755
_1123_,2.74
_1910_,2.74
net806,2.74
net1015,2.74
net197,2.72
_0175_,2.715
_0259_,2.715
_0273_,2.715
_0477_,2.715
_0649_,2.715
_0754_,2.715
_0878_,2.715
_0928_,2.715
_0978_,2.715
_2646_,2.715
_0200_,2.705
_0359_,2.705
_0365_,2.705
_0432_,2.705
_0517_,2.705
_0560_,2.705
_0587_,2.705
_0788_,2.705
_0821_,2.705
_0992_,2.705
_1011_,2.665
_1179_,2.64
_1251_,2.64
_1355_,2.64
_1535_,2.64
_2673_,2.64
_2855_,2.64
_2905_,2.64
net180,2.64
net394,2.64
net686,2.64
_1155_,2.62
_1197_,2.62
_1289_,2.62
_1402_,2.62
_1515_,2.62
_1609_,2.62
_1629_,2.62
_2111_,2.62
_2284_,2.62
_2587_,2.62
_2607_,2.62
_2755_,2.62
_2781_,2.62
_2804_,2.62
_2841_,2.62
_2861_,2.62
_2873_,2.62
_2908_,2.62
_2922_,2.62
_2961_,2.62
_3279_,2.62
_3415_,2.62
_3649_,2.62
_3725_,2.62
_3762_,2.62
_3791_,2.62
_3857_,2.62
_3918_,2.62
_3969_,2.62
_4065_,2.62
_4137_,2.62
_4159_,2.62
net272,2.62
net648,2.62
net817,2.62
net902,2.62
net1146,2.62
_0786_,2.595
_0864_,2.595
_0092_,2.585
_0482_,2.585
_0530_,2.585
_0719_,2.585
_0040_,2.545
_0089_,2.545
_0208_,2.545
_0447_,2.545
_0487_,2.545
_0498_,2.545
_0608_,2.545
_0638_,2.545
_0801_,2.545
_0861_,2.545
_0904_,2.545
_0969_,2.545
_0231_,2.54
_0933_,2.52
_3100_,2.52
_3228_,2.52
_3346_,2.52
_3379_,2.52
_3549_,2.52
_3746_,2.52
_3925_,2.52
_3932_,2.52
_3966_,2.52
_4003_,2.52
_4103_,2.52
_4117_,2.52
_4143_,2.52
_4198_,2.52
net126,2.52
_0213_,2.515
_1156_,2.5
_1899_,2.5
_2330_,2.5
_2374_,2.5
_2670_,2.5
_2798_,2.5
_2897_,2.5
_3068_,2.5
_3151_,2.5
_3246_,2.5
_3392_,2.5
_3394_,2.5
_3445_,2.5
_3573_,2.5
_3677_,2.5
_3693_,2.5
_3822_,2.5
_4267_,2.5
net395,2.5
net630,2.5
net732,2.5
net797,2.5
_0336_,2.495
_0545_,2.495
_0041_,2.485
_0091_,2.485
_0131_,2.485
_0162_,2.485
_0268_,2.485
_0327_,2.485
_0376_,2.485
_0383_,2.485
_0518_,2.485
_0610_,2.485
_0629_,2.485
_0722_,2.485
_0730_,2.485
_0795_,2.485
_0915_,2.485
_0403_,2.435
_0001_,2.42
_0111_,2.42
_0193_,2.42
_0218_,2.42
_0271_,2.42
_0308_,2.42
_0421_,2.42
_0461_,2.42
_0495_,2.42
_0526_,2.42
_0532_,2.42
_0566_,2.42
_0756_,2.42
_0767_,2.42
_0774_,2.42
_0833_,2.42
_0859_,2.42
_0901_,2.42
_0948_,2.42
_1982_,2.4
_2232_,2.4
_2313_,2.4
_2497_,2.4
_3439_,2.4
_3889_,2.4
net147,2.4
net167,2.4
net317,2.4
net330,2.4
net353,2.4
net406,2.4
net452,2.4
net458,2.4
net473,2.4
net497,2.4
net536,2.4
net538,2.4
net554,2.4
net562,2.4
net567,2.4
net720,2.4
net723,2.4
net903,2.4
net941,2.4
net984,2.4
net1060,2.4
_1330_,2.38
_1977_,2.38
_0018_,2.375
_0095_,2.375
_0176_,2.375
_0317_,2.375
_0361_,2.375
_0656_,2.375
_0856_,2.375
_0891_,2.375
_0963_,2.375
_0976_,2.375
_0990_,2.375
_0996_,2.375
_0009_,2.325
_0031_,2.325
_0098_,2.325
_0130_,2.325
_0186_,2.325
_0221_,2.325
_0338_,2.325
_0368_,2.325
_0438_,2.325
_0450_,2.325
_0514_,2.325
_0612_,2.325
_0630_,2.325
_0852_,2.325
_1232_,2.3
_1280_,2.3
_1300_,2.3
_1472_,2.3
_1555_,2.3
_1597_,2.3
_2007_,2.3
_2075_,2.3
_2489_,2.3
net142,2.3
net152,2.3
net156,2.3
net158,2.3
net159,2.3
net162,2.3
net177,2.3
net185,2.3
net187,2.3
net193,2.3
net202,2.3
net206,2.3
net225,2.3
net229,2.3
net242,2.3
net247,2.3
net248,2.3
net251,2.3
net255,2.3
net257,2.3
net258,2.3
net260,2.3
net267,2.3
net283,2.3
net287,2.3
net293,2.3
net296,2.3
net298,2.3
net309,2.3
net342,2.3
net347,2.3
net357,2.3
net372,2.3
net373,2.3
net377,2.3
net379,2.3
net384,2.3
net389,2.3
net403,2.3
net438,2.3
net472,2.3
net479,2.3
net486,2.3
net493,2.3
net508,2.3
net549,2.3
net553,2.3
net558,2.3
net570,2.3
net578,2.3
net592,2.3
net607,2.3
net614,2.3
net617,2.3
net618,2.3
net619,2.3
net620,2.3
net645,2.3
net650,2.3
net672,2.3
net688,2.3
net699,2.3
net704,2.3
net709,2.3
net716,2.3
net748,2.3
net761,2.3
net782,2.3
net789,2.3
net790,2.3
net828,2.3
net836,2.3
net841,2.3
net842,2.3
net886,2.3
net900,2.3
net905,2.3
net930,2.3
net996,2.3
net1016,2.3
net1030,2.3
net1049,2.3
net1080,2.3
net1129,2.3
net1137,2.3
_2370_,2.28
_0104_,2.255
_0189_,2.255
_0311_,2.255
_0506_,2.255
_0737_,2.255
_0815_,2.255
_0971_,2.255
_1633_,2.18
_2103_,2.18
_2912_,2.18
net122,2.18
_1076_,2.16
_1340_,2.16
_1413_,2.16
_1470_,2.16
_1510_,2.16
_1636_,2.16
_1714_,2.16
_1990_,2.16
_2134_,2.16
_2135_,2.16
_2205_,2.16
_2285_,2.16
_2365_,2.16
_2430_,2.16
_2563_,2.16
_2699_,2.16
_2706_,2.16
_2780_,2.16
_2863_,2.16
_3214_,2.16
_3227_,2.16
_3245_,2.16
_3296_,2.16
_3527_,2.16
_3563_,2.16
_3586_,2.16
_3592_,2.16
_3620_,2.16
_3733_,2.16
_3753_,2.16
_3789_,2.16
_3800_,2.16
_3858_,2.16
_3867_,2.16
_3899_,2.16
_3910_,2.16
_4093_,2.16
_4139_,2.16
_4158_,2.16
_4172_,2.16
_4220_,2.16
_4249_,2.16
_4251_,2.16
net204,2.16
net550,2.16
net690,2.16
net693,2.16
net966,2.16
net1103,2.16
net1125,2.16
_0062_,2.125
_0198_,2.125
_0239_,2.125
_0548_,2.125
_0752_,2.125
_1001_,2.125
_0406_,2.085
_0458_,2.085
_0620_,2.085
_0634_,2.085
_0681_,2.085
_0770_,2.085
_0842_,2.085
_0739_,2.08
_1972_,2.06
_2122_,2.06
_2739_,2.06
_3045_,2.06
_3178_,2.06
_3203_,2.06
_3247_,2.06
_3288_,2.06
_3320_,2.06
_3325_,2.06
_3345_,2.06
_3361_,2.06
_3374_,2.06
_3418_,2.06
_3419_,2.06
_3437_,2.06
_3438_,2.06
_3488_,2.06
_3546_,2.06
_3557_,2.06
_3598_,2.06
_3624_,2.06
_3646_,2.06
_3658_,2.06
_3673_,2.06
_3698_,2.06
_3764_,2.06
_3776_,2.06
_3779_,2.06
_3828_,2.06
_3850_,2.06
_3896_,2.06
_3901_,2.06
_3976_,2.06
_4019_,2.06
_4027_,2.06
_4030_,2.06
_4067_,2.06
_4092_,2.06
_4098_,2.06
_4126_,2.06
_4141_,2.06
_4182_,2.06
_4187_,2.06
_4188_,2.06
_4210_,2.06
_4224_,2.06
_4233_,2.06
_1599_,2.045
_1074_,2.04
_1116_,2.04
_1286_,2.04
_1935_,2.04
_2478_,2.04
_2596_,2.04
_2606_,2.04
_2710_,2.04
_2767_,2.04
_2882_,2.04
_2947_,2.04
_3165_,2.04
_3494_,2.04
_3647_,2.04
_3660_,2.04
_3876_,2.04
_4223_,2.04
_0068_,2.035
_0100_,2.035
_0165_,2.035
_0025_,2.025
_0039_,2.025
_0050_,2.025
_0075_,2.025
_0078_,2.025
_0144_,2.025
_0202_,2.025
_0206_,2.025
_0210_,2.025
_0234_,2.025
_0250_,2.025
_0254_,2.025
_0306_,2.025
_0335_,2.025
_0342_,2.025
_0343_,2.025
_0356_,2.025
_0404_,2.025
_0433_,2.025
_0474_,2.025
_0551_,2.025
_0565_,2.025
_0568_,2.025
_0575_,2.025
_0622_,2.025
_0659_,2.025
_0666_,2.025
_0675_,2.025
_0691_,2.025
_0701_,2.025
_0735_,2.025
_0741_,2.025
_0748_,2.025
_0751_,2.025
_0759_,2.025
_0785_,2.025
_0799_,2.025
_0863_,2.025
_0872_,2.025
_0906_,2.025
_0912_,2.025
_0929_,2.025
_0934_,2.025
_0938_,2.025
_0975_,2.025
_0991_,2.025
_0993_,2.025
_1019_,2.025
_1022_,2.025
_4114_,2
_1242_,1.94
_1380_,1.94
_1433_,1.94
_1763_,1.94
_2119_,1.94
_2293_,1.94
_2312_,1.94
_2423_,1.94
_2709_,1.94
_2997_,1.94
net170,1.94
net174,1.94
net182,1.94
net201,1.94
net209,1.94
net218,1.94
net227,1.94
net279,1.94
net300,1.94
net390,1.94
net468,1.94
net551,1.94
net606,1.94
net687,1.94
net845,1.94
_0242_,1.92
_0161_,1.915
_0195_,1.915
_0819_,1.915
_0082_,1.865
_0159_,1.865
_0183_,1.865
_0415_,1.865
_0483_,1.865
_0531_,1.865
_0626_,1.865
_0639_,1.865
_0654_,1.865
_0671_,1.865
_0673_,1.865
_0702_,1.865
_0789_,1.865
_0876_,1.865
_0894_,1.865
_0927_,1.865
_0935_,1.865
_0997_,1.865
_1404_,1.84
_1751_,1.84
_1810_,1.84
_2698_,1.84
_2914_,1.84
_2976_,1.84
net235,1.84
net327,1.84
net369,1.84
net407,1.84
net460,1.84
net503,1.84
net519,1.84
net541,1.84
net582,1.84
net666,1.84
net675,1.84
net733,1.84
net747,1.84
net788,1.84
net813,1.84
net843,1.84
net871,1.84
net872,1.84
net897,1.84
net924,1.84
net933,1.84
net994,1.84
net1014,1.84
net1070,1.84
net1077,1.84
net1096,1.84
net1134,1.84
net1147,1.84
_1649_,1.82
_2634_,1.82
_1545_,1.72
_2533_,1.72
_1916_,1.7
_2199_,1.7
_2494_,1.7
_2707_,1.7
_2782_,1.7
_2810_,1.7
_2902_,1.7
_2991_,1.7
_3668_,1.7
_3757_,1.7
_3774_,1.7
_3786_,1.7
_3943_,1.7
_3968_,1.7
_4109_,1.7
_4247_,1.7
net123,1.7
net388,1.7
_3277_,1.6
_3299_,1.6
_3531_,1.6
_3601_,1.6
_3672_,1.6
_3926_,1.6
_3929_,1.6
_3973_,1.6
_4076_,1.6
_4112_,1.6
_0015_,1.575
_0310_,1.575
_0580_,1.575
_0655_,1.575
_0755_,1.575
_0807_,1.575
_0914_,1.575
_0966_,1.575
_1054_,1.48
_1096_,1.48
_1282_,1.48
_1303_,1.48
_1794_,1.48
_1805_,1.48
_1967_,1.48
_2048_,1.48
_2146_,1.48
_2216_,1.48
_2264_,1.48
_2405_,1.48
_2676_,1.48
_2975_,1.48
net178,1.48
net232,1.48
net252,1.48
net274,1.48
net355,1.48
net566,1.48
net685,1.48
net713,1.48
net744,1.48
net821,1.48
net901,1.48
net1011,1.48
_0086_,1.405
_0097_,1.405
_0430_,1.405
_0452_,1.405
_0489_,1.405
_0519_,1.405
_0611_,1.405
_0816_,1.405
_0826_,1.405
_1002_,1.405
_2108_,1.38
_2876_,1.38
_1819_,1.26
_2619_,1.26
_2899_,1.26
net131,1.26
_1097_,1.14
_1309_,1.14
_2169_,1.14
_2694_,1.14
_3094_,1.14
_3154_,1.14
_3180_,1.14
_3328_,1.14
_3337_,1.14
_3343_,1.14
_3355_,1.14
_3486_,1.14
_3492_,1.14
_3533_,1.14
_3534_,1.14
_3537_,1.14
_3600_,1.14
_3608_,1.14
_3636_,1.14
_3679_,1.14
_3689_,1.14
_3714_,1.14
_3715_,1.14
_3792_,1.14
_3795_,1.14
_3804_,1.14
_3863_,1.14
_3900_,1.14
_3903_,1.14
_3920_,1.14
_3930_,1.14
_3977_,1.14
_4040_,1.14
_4043_,1.14
_4118_,1.14
_4136_,1.14
_4190_,1.14
_4206_,1.14
_4215_,1.14
_4238_,1.14
_4242_,1.14
_1552_,1.09
_2579_,1.02
_2696_,1.02
net231,1.02
net285,1.02
net386,1.02
net448,1.02
net546,1.02
net865,1.02
net904,1.02
net1033,1.02
_1836_,0.985
_1856_,0.985
_1347_,0.92
_2318_,0.92
_2920_,0.92
_2655_,0.8
_2682_,0.8
_1204_,0.46
_1372_,0.46
_2653_,0.46
_2716_,0.46
_2807_,0.46
_2926_,0.46
_2978_,0.46
_2985_,0.46
