net,length_um
net802,4.66
net970,4.66
net1083,4.66
_0739_,4.635
_2244_,4.63
_0228_,4.625
_0411_,4.625
_0425_,4.625
_0597_,4.625
_0938_,4.625
_1010_,4.625
alu_out[1],4.61
alu_out[29],4.61
alu_out[31],4.61
_0842_,4.605
_0848_,4.605
_1460_,4.6
net852,4.6
net1092,4.6
_0183_,4.585
_0189_,4.585
_0233_,4.585
_0594_,4.585
_0636_,4.585
_0665_,4.585
_0849_,4.585
_0637_,4.58
_1845_,4.58
_2035_,4.58
_4194_,4.58
net196,4.58
net313,4.58
net974,4.58
_2542_,4.575
_1535_,4.57
_1356_,4.56
_1925_,4.56
net631,4.56
_0743_,4.555
_1866_,4.54
_0509_,4.525
_0770_,4.525
_1289_,4.515
_0000_,4.485
_1206_,4.48
_2541_,4.48
_0800_,4.465
_1281_,4.46
_1420_,4.46
_2375_,4.46
_3014_,4.46
_3076_,4.46
_3263_,4.46
_3752_,4.46
_3935_,4.46
_3964_,4.46
_4034_,4.46
net368,4.46
net554,4.46
net587,4.46
net639,4.46
net958,4.46
net1024,4.46
_1515_,4.44
_2186_,4.44
_2212_,4.44
_2350_,4.44
_0024_,4.435
_0256_,4.435
_0322_,4.425
_1155_,4.42
_1481_,4.42
_1727_,4.42
_2024_,4.42
_2366_,4.42
_2510_,4.42
_2873_,4.42
_2895_,4.42
_3127_,4.42
_3277_,4.42
_3280_,4.42
_3538_,4.42
_3625_,4.42
_3633_,4.42
_3721_,4.42
_3738_,4.42
_3825_,4.42
_4055_,4.42
_4202_,4.42
net979,4.42
_0937_,4.405
_0193_,4.385
_0362_,4.385
_0582_,4.385
_0866_,4.385
_0079_,4.36
_2570_,4.36
_2846_,4.36
_3548_,4.36
_3870_,4.36
_4214_,4.36
_1626_,4.34
_1984_,4.34
_2119_,4.34
_2293_,4.34
_2374_,4.34
_2389_,4.34
_2482_,4.34
_2492_,4.34
_2623_,4.34
_2793_,4.34
_2818_,4.34
_2860_,4.34
_3115_,4.34
_3324_,4.34
_3377_,4.34
_3463_,4.34
_3465_,4.34
_3861_,4.34
_3965_,4.34
_4136_,4.34
_4153_,4.34
_4224_,4.34
_4247_,4.34
_4262_,4.34
net323,4.34
net380,4.34
net396,4.34
net469,4.34
net556,4.34
net658,4.34
net747,4.34
net842,4.34
net843,4.34
net867,4.34
_0208_,4.325
_0266_,4.325
_1596_,4.32
alu_out[0],4.27
alu_out[12],4.27
alu_out[14],4.27
alu_out[23],4.27
_0086_,4.265
_0381_,4.265
_0403_,4.265
_0436_,4.265
_0748_,4.265
_0722_,4.24
_0977_,4.24
_1432_,4.24
net201,4.24
net252,4.24
_2064_,4.22
_4124_,4.22
net242,4.22
_1119_,4.2
_1930_,4.2
_2150_,4.2
_4093_,4.2
net537,4.2
net605,4.2
net746,4.2
net878,4.2
net919,4.2
net1002,4.2
net1144,4.2
_0053_,4.185
_0465_,4.165
_0507_,4.165
_0142_,4.14
_1226_,4.14
_1584_,4.14
_2579_,4.14
_2960_,4.14
net221,4.14
net341,4.14
net593,4.14
net614,4.14
net620,4.14
net679,4.14
net694,4.14
net857,4.14
_0191_,4.125
_0843_,4.125
_0541_,4.12
_1003_,4.12
_1546_,4.12
_2455_,4.12
net495,4.12
_0552_,4.085
_0892_,4.075
_0986_,4.065
_0663_,4.025
_2646_,4.02
_2795_,4.02
_1230_,4
_1341_,4
_1710_,4
_1937_,4
_2032_,4
_2228_,4
_2747_,4
_2828_,4
_2850_,4
_3269_,4
_3348_,4
_3396_,4
_3923_,4
_4028_,4
_4156_,4
net546,4
net630,4
net682,4
net731,4
net874,4
_0297_,3.965
_0895_,3.965
_0911_,3.965
_0914_,3.965
_0971_,3.965
_0475_,3.955
alu_out[10],3.93
alu_out[11],3.93
alu_out[13],3.93
alu_out[15],3.93
alu_out[17],3.93
alu_out[19],3.93
alu_out[20],3.93
alu_out[21],3.93
alu_out[22],3.93
alu_out[26],3.93
alu_out[28],3.93
alu_out[3],3.93
alu_out[4],3.93
alu_out[5],3.93
alu_out[7],3.93
alu_out[8],3.93
alu_out[9],3.93
_0130_,3.925
_0251_,3.925
_0380_,3.925
_0519_,3.925
_0995_,3.925
_0544_,3.9
_3397_,3.9
_3567_,3.9
_3741_,3.9
_3768_,3.9
_3934_,3.9
_4032_,3.9
_1231_,3.88
_1422_,3.88
_1575_,3.88
_1788_,3.88
_1908_,3.88
_2330_,3.88
_2432_,3.88
_2438_,3.88
_2561_,3.88
_2587_,3.88
_2614_,3.88
_2757_,3.88
_2764_,3.88
_2996_,3.88
_3331_,3.88
_3357_,3.88
_3542_,3.88
_3544_,3.88
_3732_,3.88
_3878_,3.88
_3928_,3.88
_3939_,3.88
_3954_,3.88
_4220_,3.88
net130,3.88
net212,3.88
net309,3.88
net418,3.88
net557,3.88
net770,3.88
net775,3.88
net964,3.88
net1010,3.88
_0569_,3.865
_0570_,3.865
_0704_,3.865
_2628_,3.86
_0576_,3.855
_0390_,3.805
_0645_,3.805
_0215_,3.78
_0307_,3.78
_0577_,3.78
_0768_,3.78
_1477_,3.78
_2142_,3.78
_2582_,3.78
_2656_,3.78
_2967_,3.78
net329,3.78
net542,3.78
net779,3.78
net860,3.78
_1389_,3.76
_1935_,3.76
_2221_,3.76
_2890_,3.76
_1023_,3.755
_2693_,3.74
_4226_,3.74
net170,3.74
net609,3.74
_0057_,3.705
_0144_,3.705
_0321_,3.705
_0365_,3.705
_0476_,3.705
_0515_,3.705
_0511_,3.685
_2061_,3.68
_2070_,3.68
_2707_,3.68
_2969_,3.68
net582,3.68
_1240_,3.66
net761,3.66
_1911_,3.64
_2604_,3.64
_0016_,3.625
_0118_,3.625
_0162_,3.625
_0280_,3.625
_0432_,3.625
_0495_,3.625
_1333_,3.56
_1521_,3.56
_2533_,3.56
_1101_,3.54
_1130_,3.54
_1428_,3.54
_1565_,3.54
_2045_,3.54
_2631_,3.54
_2852_,3.54
_2944_,3.54
_3329_,3.54
_3371_,3.54
_3418_,3.54
_3449_,3.54
_3622_,3.54
_3651_,3.54
_3658_,3.54
_3697_,3.54
_3905_,3.54
_3908_,3.54
_4002_,3.54
_4012_,3.54
_4030_,3.54
_4052_,3.54
_4095_,3.54
_4154_,3.54
_4243_,3.54
net258,3.54
net423,3.54
net912,3.54
net1138,3.54
_2069_,3.52
_2993_,3.52
_0239_,3.505
_0733_,3.505
_0755_,3.505
_0229_,3.485
_0426_,3.485
_0713_,3.485
_0090_,3.465
_0095_,3.465
_0102_,3.465
_0135_,3.465
_0277_,3.465
_0409_,3.465
_0416_,3.465
_0874_,3.465
_0900_,3.465
_0987_,3.465
_0808_,3.46
_1489_,3.45
_0180_,3.44
_3108_,3.44
_3312_,3.44
_3607_,3.44
_4230_,3.44
_1121_,3.42
_1186_,3.42
_1273_,3.42
_1537_,3.42
_2067_,3.42
_2169_,3.42
_2192_,3.42
_2907_,3.42
_3078_,3.42
_3117_,3.42
_3136_,3.42
_3384_,3.42
_3421_,3.42
_3565_,3.42
_3606_,3.42
_3755_,3.42
_3948_,3.42
_4045_,3.42
_4065_,3.42
net166,3.42
net240,3.42
net292,3.42
net299,3.42
net410,3.42
net533,3.42
net549,3.42
net642,3.42
net758,3.42
net902,3.42
net946,3.42
_0328_,3.415
_0010_,3.405
_0066_,3.405
_0148_,3.405
_0456_,3.405
_0487_,3.405
_0492_,3.405
_0658_,3.405
_0799_,3.405
_0833_,3.405
_0924_,3.405
_0003_,3.345
_0027_,3.345
_0161_,3.345
_0201_,3.345
_0245_,3.345
_0340_,3.345
_0677_,3.345
_0703_,3.345
_0820_,3.34
_0114_,3.32
_0329_,3.32
_0919_,3.32
_1539_,3.32
_1604_,3.32
_1688_,3.32
_2260_,3.32
_4089_,3.32
net197,3.32
net198,3.32
net219,3.32
net243,3.32
net253,3.32
net284,3.32
net333,3.32
net338,3.32
net357,3.32
net361,3.32
net413,3.32
net484,3.32
net518,3.32
net564,3.32
net625,3.32
net688,3.32
net709,3.32
net847,3.32
net910,3.32
net952,3.32
net1151,3.32
_2092_,3.31
_2014_,3.3
_2078_,3.3
_2258_,3.3
_2898_,3.3
net145,3.3
net1007,3.3
_0177_,3.245
_0224_,3.245
_0350_,3.245
_0357_,3.245
_0444_,3.245
_0483_,3.245
_0682_,3.245
_0705_,3.245
_0812_,3.245
_0883_,3.245
_0948_,3.245
_1555_,3.22
_1982_,3.22
_2761_,3.22
net136,3.22
net140,3.22
net165,3.22
net277,3.22
net362,3.22
net390,3.22
net457,3.22
net474,3.22
net502,3.22
net613,3.22
net627,3.22
net717,3.22
net1069,3.22
_1955_,3.2
_2266_,3.2
_2634_,3.2
net491,3.2
_1286_,3.19
_0020_,3.175
_0211_,3.175
_0286_,3.175
_0335_,3.175
_0573_,3.175
_0639_,3.175
_0694_,3.175
_1005_,3.175
_0137_,3.165
_0337_,3.165
_0496_,3.165
_0592_,3.165
_0657_,3.165
_0227_,3.125
_0980_,3.125
_2459_,3.1
_2552_,3.1
_2644_,3.1
_1302_,3.08
_1331_,3.08
_1556_,3.08
_1819_,3.08
_1931_,3.08
_1940_,3.08
_2415_,3.08
_2839_,3.08
_2947_,3.08
_3032_,3.08
_3150_,3.08
_3406_,3.08
_3420_,3.08
_3534_,3.08
_3665_,3.08
_3714_,3.08
_3720_,3.08
_3840_,3.08
_3853_,3.08
_3894_,3.08
_4046_,3.08
_4090_,3.08
_4094_,3.08
_4139_,3.08
_4162_,3.08
net171,3.08
net356,3.08
net729,3.08
net914,3.08
net1038,3.08
_3707_,3.06
_0778_,3.055
_0058_,3.045
_0128_,3.045
_0170_,3.045
_0301_,3.045
_0442_,3.045
_0468_,3.045
_0606_,3.045
_0671_,3.045
_0699_,3.045
_0821_,3.045
_0873_,3.045
_0879_,3.045
_0882_,3.045
net157,3.02
_0051_,3.005
_0136_,3.005
_0360_,3.005
_0521_,3.005
_0624_,3.005
_0633_,3.005
_0634_,3.005
_0486_,2.98
_3042_,2.98
_3100_,2.98
_3174_,2.98
_3425_,2.98
_3433_,2.98
_3536_,2.98
_3587_,2.98
_3623_,2.98
_4017_,2.98
_4106_,2.98
net301,2.98
_1091_,2.96
_1249_,2.96
_1474_,2.96
_1929_,2.96
_2282_,2.96
_2755_,2.96
_2991_,2.96
_3034_,2.96
_3055_,2.96
_3088_,2.96
_3177_,2.96
_3480_,2.96
_3668_,2.96
_3715_,2.96
_3841_,2.96
_3857_,2.96
_3859_,2.96
_4148_,2.96
net177,2.96
net293,2.96
net391,2.96
net480,2.96
net514,2.96
net576,2.96
net628,2.96
net647,2.96
net712,2.96
net839,2.96
net1018,2.96
_0109_,2.955
_0540_,2.955
_0516_,2.945
_0526_,2.945
_0168_,2.885
_0649_,2.88
_0869_,2.88
_0068_,2.86
_0092_,2.86
_0153_,2.86
_0226_,2.86
_0247_,2.86
_0366_,2.86
_0618_,2.86
_0837_,2.86
_0939_,2.86
_1241_,2.86
_1488_,2.86
_1568_,2.86
_1913_,2.86
_2256_,2.86
_3570_,2.86
net179,2.86
net248,2.86
net298,2.86
net497,2.86
net588,2.86
net608,2.86
net632,2.86
net693,2.86
net757,2.86
net1028,2.86
net1111,2.86
net1125,2.86
_1590_,2.85
_1436_,2.84
_1536_,2.84
_1807_,2.84
_1977_,2.84
_0083_,2.835
_0131_,2.835
_0433_,2.835
_0758_,2.835
_0964_,2.835
net268,2.8
_0034_,2.785
_0151_,2.785
_0181_,2.785
_0184_,2.785
_0410_,2.785
_0466_,2.785
_0504_,2.785
_0675_,2.785
_0816_,2.785
_0863_,2.785
_1007_,2.785
_2526_,2.78
_1049_,2.76
_1075_,2.76
_1150_,2.76
_1197_,2.76
_1225_,2.76
_1396_,2.76
_1725_,2.76
_2196_,2.76
_2417_,2.76
_2648_,2.76
net142,2.76
net195,2.76
net247,2.76
net255,2.76
net302,2.76
net345,2.76
net379,2.76
net433,2.76
net551,2.76
net672,2.76
net723,2.76
net732,2.76
net790,2.76
net828,2.76
net868,2.76
net887,2.76
net923,2.76
net955,2.76
net998,2.76
net1015,2.76
net1060,2.76
net1061,2.76
net1124,2.76
net1147,2.76
_1247_,2.74
_1362_,2.74
net246,2.74
_0336_,2.715
_0617_,2.715
_0679_,2.715
_0714_,2.715
_0752_,2.715
_0912_,2.715
_0091_,2.705
_0235_,2.705
_0267_,2.705
_0276_,2.705
_0394_,2.705
_0462_,2.705
_0512_,2.705
_0772_,2.705
_0779_,2.705
_0818_,2.705
_0954_,2.705
_0955_,2.705
_0080_,2.665
_2781_,2.65
_1492_,2.64
_1950_,2.64
_2493_,2.64
_2494_,2.64
_2865_,2.64
_2275_,2.625
_0737_,2.62
_1224_,2.62
_1327_,2.62
_1505_,2.62
_1527_,2.62
_1975_,2.62
_2011_,2.62
_2165_,2.62
_2207_,2.62
_2370_,2.62
_2500_,2.62
_2927_,2.62
_2971_,2.62
_3167_,2.62
_3346_,2.62
_3428_,2.62
_3550_,2.62
_3643_,2.62
_3688_,2.62
_3723_,2.62
_3838_,2.62
_3846_,2.62
_3893_,2.62
_3975_,2.62
_3976_,2.62
_4041_,2.62
net441,2.62
net580,2.62
net699,2.62
net877,2.62
net933,2.62
net1062,2.62
_0074_,2.595
_0117_,2.595
_0165_,2.595
_0440_,2.595
_0829_,2.595
_0851_,2.595
_0972_,2.595
_0132_,2.585
_0467_,2.585
_0535_,2.585
_0793_,2.585
_2978_,2.58
_0304_,2.565
_1658_,2.56
_0126_,2.545
_0372_,2.545
_0463_,2.545
_0474_,2.545
_0599_,2.545
_0708_,2.545
_0721_,2.545
_0724_,2.545
_0810_,2.545
_0887_,2.545
_0978_,2.545
_1018_,2.545
_0217_,2.52
_0603_,2.52
_2338_,2.52
_3084_,2.52
_3106_,2.52
_3244_,2.52
_3512_,2.52
_3522_,2.52
_3540_,2.52
_3558_,2.52
_3660_,2.52
_3691_,2.52
_3728_,2.52
_3805_,2.52
_3834_,2.52
_3884_,2.52
_4087_,2.52
_4186_,2.52
net1113,2.52
_1118_,2.5
_1266_,2.5
_1603_,2.5
_1714_,2.5
_1776_,2.5
_2111_,2.5
_2568_,2.5
_3061_,2.5
_3184_,2.5
_3364_,2.5
_3374_,2.5
_3401_,2.5
_3471_,2.5
_3847_,2.5
_3856_,2.5
_3873_,2.5
_3949_,2.5
_4007_,2.5
_4049_,2.5
_4063_,2.5
_4084_,2.5
net176,2.5
net193,2.5
net281,2.5
net438,2.5
net736,2.5
_0464_,2.495
_0936_,2.495
_0008_,2.485
_0038_,2.485
_0089_,2.485
_0198_,2.485
_0355_,2.485
_0443_,2.485
_0651_,2.485
_0844_,2.485
_0975_,2.485
_1012_,2.485
_0005_,2.42
_0028_,2.42
_0043_,2.42
_0044_,2.42
_0064_,2.42
_0067_,2.42
_0152_,2.42
_0204_,2.42
_0293_,2.42
_0303_,2.42
_0359_,2.42
_0368_,2.42
_0405_,2.42
_0423_,2.42
_0449_,2.42
_0503_,2.42
_0547_,2.42
_0786_,2.42
_0893_,2.42
_1163_,2.4
_1283_,2.4
_1335_,2.4
_1412_,2.4
_1657_,2.4
_1759_,2.4
_2698_,2.4
_3860_,2.4
_4151_,2.4
net187,2.4
net224,2.4
net226,2.4
net230,2.4
net443,2.4
net591,2.4
net592,2.4
net638,2.4
net665,2.4
net800,2.4
net817,2.4
_2155_,2.39
_2767_,2.38
_0330_,2.375
_0344_,2.375
_0352_,2.375
_0506_,2.375
_0766_,2.375
_0787_,2.375
_1532_,2.37
_0138_,2.325
_0367_,2.325
_0753_,2.325
_0775_,2.325
_0796_,2.325
_0822_,2.325
_0933_,2.325
_0935_,2.325
_0992_,2.325
_1133_,2.3
_1265_,2.3
_1426_,2.3
_1490_,2.3
_1550_,2.3
_1643_,2.3
_1784_,2.3
_2002_,2.3
_2029_,2.3
_2202_,2.3
_2231_,2.3
_2786_,2.3
_2920_,2.3
net138,2.3
net146,2.3
net147,2.3
net150,2.3
net151,2.3
net154,2.3
net181,2.3
net184,2.3
net194,2.3
net202,2.3
net204,2.3
net216,2.3
net225,2.3
net231,2.3
net236,2.3
net237,2.3
net250,2.3
net251,2.3
net256,2.3
net264,2.3
net265,2.3
net269,2.3
net273,2.3
net282,2.3
net286,2.3
net308,2.3
net326,2.3
net331,2.3
net339,2.3
net348,2.3
net370,2.3
net371,2.3
net385,2.3
net386,2.3
net398,2.3
net406,2.3
net414,2.3
net417,2.3
net419,2.3
net421,2.3
net425,2.3
net451,2.3
net453,2.3
net454,2.3
net456,2.3
net458,2.3
net464,2.3
net485,2.3
net487,2.3
net494,2.3
net501,2.3
net515,2.3
net521,2.3
net529,2.3
net535,2.3
net539,2.3
net563,2.3
net565,2.3
net573,2.3
net581,2.3
net584,2.3
net586,2.3
net590,2.3
net597,2.3
net616,2.3
net623,2.3
net649,2.3
net650,2.3
net664,2.3
net701,2.3
net708,2.3
net727,2.3
net753,2.3
net768,2.3
net794,2.3
net816,2.3
net820,2.3
net825,2.3
net834,2.3
net844,2.3
net870,2.3
net898,2.3
net903,2.3
net913,2.3
net947,2.3
net959,2.3
net981,2.3
net997,2.3
net1003,2.3
net1059,2.3
net1081,2.3
net1088,2.3
net1099,2.3
net1100,2.3
net1167,2.3
_2962_,2.29
_2108_,2.285
_1434_,2.28
_2807_,2.28
_0200_,2.255
_0240_,2.255
_0291_,2.255
_0375_,2.255
_0412_,2.255
_0777_,2.255
_0965_,2.255
_2440_,2.18
_2842_,2.18
_1160_,2.16
_1179_,2.16
_1329_,2.16
_1552_,2.16
_1893_,2.16
_2269_,2.16
_2281_,2.16
_2407_,2.16
_2453_,2.16
_2489_,2.16
_2507_,2.16
_2706_,2.16
_2810_,2.16
_2868_,2.16
_2882_,2.16
_2888_,2.16
_3066_,2.16
_3162_,2.16
_3190_,2.16
_3209_,2.16
_3378_,2.16
_3586_,2.16
_3654_,2.16
_3698_,2.16
_3719_,2.16
_3725_,2.16
_3877_,2.16
_3966_,2.16
_4142_,2.16
_4188_,2.16
net504,2.16
net603,2.16
net643,2.16
net719,2.16
net949,2.16
net1115,2.16
_3305_,2.14
_1008_,2.135
_0042_,2.125
_0077_,2.125
_0589_,2.125
_0591_,2.125
_0716_,2.125
_0983_,2.125
_1000_,2.125
_0103_,2.085
_0187_,2.085
_0221_,2.085
_0485_,2.085
_0528_,2.085
_0564_,2.085
_2284_,2.06
_2938_,2.06
_3049_,2.06
_3138_,2.06
_3152_,2.06
_3158_,2.06
_3185_,2.06
_3197_,2.06
_3264_,2.06
_3334_,2.06
_3335_,2.06
_3350_,2.06
_3361_,2.06
_3505_,2.06
_3507_,2.06
_3532_,2.06
_3546_,2.06
_3561_,2.06
_3612_,2.06
_3629_,2.06
_3670_,2.06
_3679_,2.06
_3712_,2.06
_3845_,2.06
_3848_,2.06
_3854_,2.06
_3869_,2.06
_3872_,2.06
_3897_,2.06
_3926_,2.06
_3936_,2.06
_3937_,2.06
_3940_,2.06
_3956_,2.06
_3961_,2.06
_3970_,2.06
_4076_,2.06
_4103_,2.06
_4143_,2.06
_4152_,2.06
_4196_,2.06
_4221_,2.06
_4223_,2.06
_4238_,2.06
_4259_,2.06
_1376_,2.04
_2555_,2.04
_2563_,2.04
_3072_,2.04
_3533_,2.04
_3710_,2.04
_3836_,2.04
_3995_,2.04
_4031_,2.04
_4069_,2.04
_4071_,2.04
_4130_,2.04
_4171_,2.04
_4257_,2.04
net139,2.04
net232,2.04
net290,2.04
net845,2.04
net862,2.04
_0030_,2.025
_0036_,2.025
_0052_,2.025
_0059_,2.025
_0076_,2.025
_0084_,2.025
_0088_,2.025
_0111_,2.025
_0188_,2.025
_0210_,2.025
_0223_,2.025
_0241_,2.025
_0270_,2.025
_0275_,2.025
_0292_,2.025
_0309_,2.025
_0317_,2.025
_0338_,2.025
_0414_,2.025
_0455_,2.025
_0458_,2.025
_0472_,2.025
_0480_,2.025
_0491_,2.025
_0533_,2.025
_0536_,2.025
_0620_,2.025
_0622_,2.025
_0690_,2.025
_0695_,2.025
_0697_,2.025
_0723_,2.025
_0726_,2.025
_0728_,2.025
_0729_,2.025
_0740_,2.025
_0741_,2.025
_0744_,2.025
_0760_,2.025
_0780_,2.025
_0784_,2.025
_0828_,2.025
_0831_,2.025
_0832_,2.025
_0899_,2.025
_0945_,2.025
_0953_,2.025
_0963_,2.025
_0970_,2.025
_0973_,2.025
_0985_,2.025
_0988_,2.025
_0997_,2.025
_1006_,2.025
_1158_,1.94
_1308_,1.94
_1499_,1.94
_1687_,1.94
_1764_,1.94
_1834_,1.94
_1970_,1.94
_1976_,1.94
_2093_,1.94
net92,1.94
net188,1.94
net215,1.94
net278,1.94
net300,1.94
net311,1.94
net354,1.94
net652,1.94
net735,1.94
net783,1.94
net793,1.94
net833,1.94
net916,1.94
net1070,1.94
_1953_,1.93
_0176_,1.915
_0254_,1.915
_0119_,1.865
_0147_,1.865
_0164_,1.865
_0175_,1.865
_0271_,1.865
_0320_,1.865
_0323_,1.865
_0398_,1.865
_0529_,1.865
_0567_,1.865
_0595_,1.865
_0610_,1.865
_0625_,1.865
_0683_,1.865
_0709_,1.865
_0806_,1.865
_0871_,1.865
_0991_,1.865
_1244_,1.84
_1381_,1.84
_2130_,1.84
_2249_,1.84
_2478_,1.84
_2676_,1.84
net229,1.84
net463,1.84
net486,1.84
net492,1.84
net503,1.84
net534,1.84
net600,1.84
net670,1.84
net689,1.84
net707,1.84
net720,1.84
net722,1.84
net741,1.84
net744,1.84
net748,1.84
net751,1.84
net756,1.84
net759,1.84
net814,1.84
net819,1.84
net832,1.84
net846,1.84
net849,1.84
net888,1.84
net960,1.84
net961,1.84
net977,1.84
net985,1.84
net987,1.84
net996,1.84
net1005,1.84
net1008,1.84
net1029,1.84
net1051,1.84
net1066,1.84
net1071,1.84
net1080,1.84
net1084,1.84
net1087,1.84
net1090,1.84
net1095,1.84
net1119,1.84
net1145,1.84
net1146,1.84
net1148,1.84
_1629_,1.82
_1853_,1.82
_1402_,1.72
_2654_,1.72
_2825_,1.72
_3000_,1.72
_1310_,1.7
_1343_,1.7
_1570_,1.7
_1949_,1.7
_1987_,1.7
_2436_,1.7
_2452_,1.7
_2467_,1.7
_2694_,1.7
_2740_,1.7
_2972_,1.7
_2976_,1.7
_3423_,1.7
_3436_,1.7
_3600_,1.7
_3759_,1.7
_4054_,1.7
net199,1.7
net897,1.7
net1107,1.7
net1170,1.7
_3368_,1.6
_3386_,1.6
_3394_,1.6
_3486_,1.6
_3510_,1.6
_3559_,1.6
_3656_,1.6
_3744_,1.6
_3820_,1.6
_3876_,1.6
_3885_,1.6
_3979_,1.6
_4068_,1.6
_4092_,1.6
_4109_,1.6
_4111_,1.6
_4127_,1.6
_4184_,1.6
_0018_,1.575
_0033_,1.575
_0097_,1.575
_0196_,1.575
_0206_,1.575
_0265_,1.575
_0314_,1.575
_0358_,1.575
_0927_,1.575
_1274_,1.48
_1609_,1.48
_1751_,1.48
_2172_,1.48
_2696_,1.48
_2908_,1.48
_3593_,1.48
net173,1.48
net182,1.48
net217,1.48
net260,1.48
net347,1.48
net405,1.48
net429,1.48
net635,1.48
net703,1.48
net881,1.48
net1039,1.48
net1073,1.48
net1109,1.48
_0006_,1.405
_0186_,1.405
_0190_,1.405
_0479_,1.405
_0542_,1.405
_0543_,1.405
_0586_,1.405
_0718_,1.405
_0759_,1.405
_0867_,1.405
_0904_,1.405
_1054_,1.38
_1517_,1.38
_1744_,1.38
_1991_,1.38
_2785_,1.38
_2833_,1.38
_1058_,1.36
_1064_,1.36
_2798_,1.36
_2139_,1.26
_2447_,1.26
_2723_,1.26
_2739_,1.26
_2758_,1.26
_3662_,1.23
_2666_,1.16
_1097_,1.14
_1509_,1.14
_2009_,1.14
_2884_,1.14
_2988_,1.14
_3010_,1.14
_3040_,1.14
_3059_,1.14
_3154_,1.14
_3214_,1.14
_3218_,1.14
_3316_,1.14
_3325_,1.14
_3342_,1.14
_3352_,1.14
_3358_,1.14
_3360_,1.14
_3416_,1.14
_3419_,1.14
_3499_,1.14
_3518_,1.14
_3524_,1.14
_3530_,1.14
_3535_,1.14
_3584_,1.14
_3601_,1.14
_3611_,1.14
_3621_,1.14
_3637_,1.14
_3642_,1.14
_3648_,1.14
_3693_,1.14
_3709_,1.14
_3746_,1.14
_3777_,1.14
_3790_,1.14
_3793_,1.14
_3801_,1.14
_3826_,1.14
_3871_,1.14
_3913_,1.14
_3919_,1.14
_3931_,1.14
_4008_,1.14
_4074_,1.14
_4120_,1.14
_4150_,1.14
_1312_,1.02
_1403_,1.02
_1473_,1.02
_1508_,1.02
_3144_,1.02
net245,1.02
net885,1.02
net928,1.02
_1142_,0.985
_2611_,0.92
_2722_,0.92
_2876_,0.92
_1520_,0.46
_2653_,0.46
_2811_,0.46
